SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42018,1610612755,PHI,Philadelphia 76ers,0041800217,2019-05-12,PHI @ TOR,L,239,90,28,65,0.431,9,27,0.333,25,30,0.833,5,36,41,16,4.0,7,15,21,-2.0
42018,1610612755,PHI,Philadelphia 76ers,0041800216,2019-05-09,PHI vs. TOR,W,243,112,41,89,0.461,10,28,0.357,20,26,0.769,16,36,52,27,5.0,3,18,22,11.0
42018,1610612755,PHI,Philadelphia 76ers,0041800215,2019-05-07,PHI @ TOR,L,240,89,33,79,0.418,6,24,0.25,17,20,0.85,5,32,37,19,6.0,5,19,26,-36.0
42018,1610612755,PHI,Philadelphia 76ers,0041800214,2019-05-05,PHI vs. TOR,L,239,96,33,82,0.402,12,38,0.316,18,25,0.72,11,32,43,22,8.0,6,12,23,-5.0
42018,1610612755,PHI,Philadelphia 76ers,0041800213,2019-05-02,PHI vs. TOR,W,239,116,43,84,0.512,10,23,0.435,20,23,0.87,9,36,45,29,4.0,8,13,17,21.0
42018,1610612755,PHI,Philadelphia 76ers,0041800212,2019-04-29,PHI @ TOR,W,240,94,30,76,0.395,10,35,0.286,24,26,0.923,9,43,52,22,5.0,4,19,18,5.0
42018,1610612755,PHI,Philadelphia 76ers,0041800211,2019-04-27,PHI @ TOR,L,240,95,35,89,0.393,11,32,0.344,14,21,0.667,13,34,47,23,5.0,2,14,21,-13.0
42018,1610612755,PHI,Philadelphia 76ers,0041800125,2019-04-23,PHI vs. BKN,W,240,122,51,100,0.51,14,33,0.424,6,9,0.667,11,45,56,35,10.0,3,19,21,22.0
42018,1610612755,PHI,Philadelphia 76ers,0041800124,2019-04-20,PHI @ BKN,W,239,112,44,88,0.5,8,26,0.308,16,21,0.762,12,44,56,25,6.0,8,19,24,4.0
42018,1610612755,PHI,Philadelphia 76ers,0041800123,2019-04-18,PHI @ BKN,W,240,131,45,94,0.479,11,27,0.407,30,35,0.857,15,39,54,26,9.0,5,16,29,16.0
42018,1610612755,PHI,Philadelphia 76ers,0041800122,2019-04-15,PHI vs. BKN,W,240,145,55,98,0.561,9,23,0.391,26,32,0.813,15,34,49,29,8.0,3,12,23,22.0
42018,1610612755,PHI,Philadelphia 76ers,0041800121,2019-04-13,PHI vs. BKN,L,239,102,35,86,0.407,3,25,0.12,29,42,0.69,16,34,50,20,6.0,11,13,24,-9.0
22018,1610612755,PHI,Philadelphia 76ers,0021801224,2019-04-10,PHI vs. CHI,W,240,125,52,93,0.559,12,26,0.462,9,15,0.6,9,38,47,30,4.0,10,6,11,16.0
22018,1610612755,PHI,Philadelphia 76ers,0021801212,2019-04-09,PHI @ MIA,L,241,99,40,98,0.408,5,25,0.2,14,16,0.875,11,35,46,22,11.0,0,14,19,-23.0
22018,1610612755,PHI,Philadelphia 76ers,0021801194,2019-04-06,PHI @ CHI,W,240,116,46,88,0.523,9,27,0.333,15,26,0.577,10,44,54,25,5.0,5,10,14,20.0
22018,1610612755,PHI,Philadelphia 76ers,0021801177,2019-04-04,PHI vs. MIL,L,240,122,45,95,0.474,18,36,0.5,14,18,0.778,4,39,43,36,4.0,8,13,26,-6.0
22018,1610612755,PHI,Philadelphia 76ers,0021801168,2019-04-03,PHI @ ATL,L,241,122,45,98,0.459,10,31,0.323,22,38,0.579,26,31,57,27,8.0,4,13,24,-8.0
22018,1610612755,PHI,Philadelphia 76ers,0021801158,2019-04-01,PHI @ DAL,L,242,102,36,93,0.387,6,33,0.182,24,32,0.75,12,43,55,20,2.0,9,12,22,-20.0
22018,1610612755,PHI,Philadelphia 76ers,0021801143,2019-03-30,PHI @ MIN,W,240,118,44,94,0.468,15,31,0.484,15,21,0.714,15,40,55,32,5.0,4,11,20,9.0
22018,1610612755,PHI,Philadelphia 76ers,0021801123,2019-03-28,PHI vs. BKN,W,240,123,45,90,0.5,12,25,0.48,21,28,0.75,9,36,45,27,10.0,3,9,23,13.0
22018,1610612755,PHI,Philadelphia 76ers,0021801103,2019-03-25,PHI @ ORL,L,242,98,36,73,0.493,6,23,0.261,20,26,0.769,6,33,39,20,4.0,2,15,18,-21.0
22018,1610612755,PHI,Philadelphia 76ers,0021801088,2019-03-23,PHI @ ATL,L,242,127,42,91,0.462,10,23,0.435,33,39,0.846,14,38,52,21,7.0,4,13,15,-2.0
